		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
21/09/26	8:00	24.2	24.2	23.8	100	24.2	0.4	NNW	1.61	1.3	NNW	24.2	26.5	26.5	1007.1	0.00	0.0	0.000	0.245	27.1	63	19.4	28.2	11.34	1.1432	1334	3	100.0	60
21/09/26	9:00	26.6	26.6	24.2	96	25.9	0.0	NW	0.00	0.9	ENE	26.6	31.3	31.3	1007.9	0.00	0.0	0.000	0.343	27.2	61	19.0	28.2	10.95	1.1443	1330	3	100.0	60
21/09/26	10:00	27.8	27.8	26.6	93	26.6	0.4	SE	1.61	2.7	NE	27.8	34.3	34.3	1008.3	0.00	0.0	0.000	0.396	27.2	57	18.0	27.9	10.17	1.1462	1336	3	100.0	60
21/09/26	11:00	28.2	28.2	27.2	96	27.5	0.9	NE	3.22	3.6	ENE	28.2	36.1	36.1	1008.0	1.00	35.0	0.000	0.410	27.4	62	19.5	28.7	11.12	1.1425	1329	3	100.0	60
21/09/26	12:00	30.2	30.3	28.2	85	27.4	0.9	NE	3.22	3.1	NE	30.2	40.0	40.0	1007.0	0.00	0.0	0.000	0.495	27.7	62	19.7	29.1	11.11	1.1402	1331	3	100.0	60
21/09/26	13:00	31.4	31.6	30.3	80	27.6	2.7	NW	9.66	6.7	NW	31.4	42.3	42.3	1006.1	0.00	0.0	0.000	0.546	27.6	64	20.2	29.3	11.52	1.1386	1331	3	100.0	60
21/09/26	14:00	31.8	31.9	31.2	78	27.5	3.6	WNW	12.87	6.7	NW	31.8	42.9	42.9	1004.9	0.00	0.0	0.000	0.563	27.7	62	19.7	29.1	11.11	1.1377	1333	3	100.0	60
21/09/26	15:00	31.6	32.0	31.3	75	26.6	4.0	WNW	14.48	7.6	WNW	31.6	41.1	41.0	1003.6	0.00	0.0	0.000	0.553	27.7	62	19.7	29.1	11.11	1.1362	1333	3	100.0	60
21/09/26	16:00	31.4	31.7	31.2	77	26.9	4.0	WNW	14.48	8.5	W	31.3	41.1	41.0	1002.6	0.00	0.0	0.000	0.544	27.6	61	19.4	28.9	10.95	1.1358	1331	3	100.0	60
21/09/26	17:00	30.9	31.4	30.9	79	26.8	4.0	WNW	14.48	7.2	WNW	30.7	40.2	40.0	1002.3	0.00	0.0	0.000	0.523	27.8	62	19.8	29.3	11.11	1.1342	1334	3	100.0	60
21/09/26	18:00	29.9	30.9	29.9	85	27.1	2.7	NW	9.66	5.4	WNW	29.9	38.9	38.9	1002.7	0.00	0.0	0.000	0.481	27.8	57	18.5	28.8	10.19	1.1365	1333	3	100.0	60
21/09/26	19:00	29.1	29.9	29.1	89	27.1	1.8	NW	6.44	4.0	NW	29.1	37.2	37.2	1004.0	0.00	0.0	0.000	0.447	27.7	59	19.0	28.8	10.55	1.1377	1335	3	100.0	60
21/09/26	20:00	26.8	29.1	26.8	99	26.7	2.2	NE	8.05	7.2	NW	26.8	32.6	32.6	1005.9	4.60	129.4	0.000	0.354	27.6	62	19.6	28.9	11.12	1.1396	1330	3	100.0	60
21/09/26	21:00	24.4	26.8	24.3	100	24.4	2.2	NE	8.05	8.5	NW	24.4	26.9	26.9	1006.6	18.00	177.2	0.000	0.255	27.5	62	19.6	28.8	11.12	1.1407	1331	3	100.0	60
21/09/26	22:00	24.8	24.8	24.3	100	24.8	1.8	ENE	6.44	4.0	ENE	24.8	27.7	27.7	1007.4	2.00	3.4	0.000	0.271	27.3	62	19.4	28.6	11.13	1.1424	1334	3	100.0	60
21/09/26	23:00	24.9	25.1	24.8	100	24.9	0.4	ENE	1.61	3.6	NNE	24.9	27.8	27.8	1007.8	1.60	3.4	0.000	0.273	27.4	62	19.5	28.7	11.12	1.1426	1325	3	100.0	60
22/09/26	00:00	24.5	24.9	24.4	100	24.5	0.4	NNW	1.61	1.8	N	24.5	27.0	27.0	1007.1	0.20	0.0	0.000	0.257	27.3	61	19.1	28.4	10.95	1.1425	1334	3	100.0	60
22/09/26	1:00	24.2	24.5	24.2	100	24.2	0.4	NNW	1.61	1.8	NNE	24.2	26.5	26.5	1006.2	0.00	0.0	0.000	0.245	27.2	61	19.0	28.2	10.95	1.1424	1336	3	100.0	60
22/09/26	2:00	24.4	24.5	24.2	100	24.4	0.4	NNW	1.61	1.3	NNW	24.4	26.9	26.9	1005.9	0.00	0.0	0.000	0.255	27.1	61	18.9	28.0	10.95	1.1426	1333	3	100.0	60
22/09/26	3:00	24.6	24.6	24.4	100	24.6	0.9	NNW	3.22	3.6	NNE	24.6	27.2	27.2	1005.0	0.20	0.0	0.000	0.262	27.2	61	19.0	28.2	10.95	1.1410	1333	3	100.0	60
22/09/26	4:00	24.8	24.8	24.6	100	24.8	0.9	N	3.22	2.2	NNE	24.8	27.6	27.6	1004.6	0.00	0.0	0.000	0.269	27.2	62	19.3	28.4	11.13	1.1398	1329	3	100.0	60
22/09/26	5:00	25.1	25.1	24.8	100	25.1	1.3	NE	4.83	4.5	NE	25.1	28.1	28.1	1004.6	0.00	0.0	0.000	0.280	27.3	62	19.4	28.5	11.13	1.1395	1331	3	100.0	60
22/09/26	6:00	25.1	25.2	25.1	100	25.1	1.8	NE	6.44	5.4	NE	25.1	28.3	28.3	1005.4	0.00	0.0	0.000	0.282	27.3	62	19.4	28.5	11.13	1.1404	1334	3	100.0	60
22/09/26	7:00	25.0	25.2	24.9	100	25.0	2.2	NE	8.05	5.8	NE	25.0	28.0	28.0	1005.6	0.40	1.2	0.000	0.278	27.3	62	19.4	28.5	11.13	1.1406	1326	3	100.0	60
22/09/26	8:00	24.9	25.1	24.9	100	24.9	0.4	NE	1.61	2.7	NE	24.9	27.9	27.9	1005.2	0.20	1.2	0.000	0.275	27.2	61	19.0	28.3	10.95	1.1408	1329	3	100.0	60
22/09/26	9:00	25.4	25.4	24.9	100	25.4	0.4	W	1.61	1.8	WSW	25.4	28.9	28.9	1006.2	0.20	0.0	0.000	0.294	27.3	63	19.7	28.7	11.33	1.1406	1328	3	100.0	60
22/09/26	10:00	26.8	26.8	25.3	97	26.3	0.9	ENE	3.22	3.6	E	26.8	32.1	32.1	1007.3	0.00	0.0	0.000	0.352	27.3	59	18.6	28.3	10.55	1.1436	1328	3	100.0	60
22/09/26	11:00	27.6	27.6	26.7	93	26.3	1.3	W	4.83	4.5	W	27.6	33.5	33.5	1006.9	0.00	0.0	0.000	0.384	27.5	59	18.8	28.5	10.55	1.1422	1333	3	100.0	60
22/09/26	12:00	28.9	29.4	27.5	88	26.7	2.2	NW	8.05	6.3	NNE	28.9	36.4	36.4	1006.4	0.00	0.0	0.000	0.440	27.6	56	18.0	28.4	10.05	1.1424	1323	3	100.0	60
22/09/26	13:00	30.6	30.7	28.8	82	27.1	2.7	NE	9.66	6.3	NNE	30.6	40.1	40.1	1005.6	0.00	0.0	0.000	0.509	27.4	54	17.3	28.0	9.75	1.1431	1328	3	100.0	60
22/09/26	14:00	31.2	31.3	30.5	80	27.3	3.1	NE	11.27	6.7	NE	31.2	41.4	41.4	1003.8	0.00	0.0	0.000	0.535	27.3	60	18.8	28.2	10.75	1.1394	1329	3	100.0	60
22/09/26	15:00	31.5	32.1	31.1	79	27.4	3.1	NE	11.27	7.2	NE	31.5	42.2	42.2	1002.2	0.00	0.0	0.000	0.549	27.3	60	18.8	28.2	10.75	1.1375	1328	3	100.0	60
22/09/26	16:00	32.3	32.5	31.6	78	28.0	3.1	NE	11.27	7.6	NE	32.3	44.7	44.7	1001.3	0.00	0.0	0.000	0.583	27.4	60	19.0	28.5	10.75	1.1356	1326	3	100.0	60
22/09/26	17:00	32.3	32.7	31.9	79	28.2	2.7	NE	9.66	5.8	NNE	32.3	45.1	45.1	1001.2	0.00	0.0	0.000	0.583	27.3	60	18.9	28.3	10.75	1.1361	1333	3	100.0	60
22/09/26	18:00	32.1	32.4	31.5	79	28.0	1.8	NE	6.44	4.5	NE	32.1	44.1	44.1	1001.7	0.00	0.0	0.000	0.572	27.4	54	17.3	28.0	9.75	1.1386	1323	3	100.0	60
22/09/26	19:00	30.3	32.2	30.3	84	27.3	1.3	NNW	4.83	3.6	NNW	30.3	40.1	40.1	1002.2	0.00	0.0	0.000	0.500	27.3	56	17.8	28.0	10.05	1.1390	1330	3	100.0	60
22/09/26	20:00	28.8	30.3	28.8	89	26.8	0.9	NNW	3.22	2.2	N	28.8	36.5	36.5	1003.4	0.00	0.0	0.000	0.438	27.6	59	18.8	28.6	10.55	1.1379	1333	3	100.0	60
22/09/26	21:00	27.1	29.3	26.9	93	25.9	2.2	ESE	8.05	6.7	ESE	27.1	32.2	32.2	1004.4	0.20	0.0	0.000	0.366	27.4	62	19.5	28.7	11.12	1.1384	1325	3	100.0	60
22/09/26	22:00	26.8	27.1	26.7	98	26.5	0.4	WSW	1.61	2.2	WNW	26.8	32.4	32.4	1005.6	0.00	0.0	0.000	0.354	27.5	64	20.1	29.1	11.52	1.1387	1329	3	100.0	60
22/09/26	23:00	27.6	27.6	26.8	97	27.0	1.3	W	4.83	5.4	WNW	27.6	34.3	34.3	1006.0	0.00	0.0	0.000	0.384	27.4	62	19.5	28.7	11.12	1.1402	1330	3	100.0	60
23/09/26	00:00	27.1	27.7	27.1	96	26.4	2.7	WNW	9.66	5.8	NW	27.1	32.8	32.8	1006.1	0.00	0.0	0.000	0.366	27.3	60	18.9	28.3	10.75	1.1418	1331	3	100.0	60
23/09/26	1:00	25.8	27.1	25.7	100	25.8	1.8	S	6.44	4.9	SSE	25.8	29.8	29.8	1005.7	0.00	0.0	0.000	0.310	27.2	62	19.3	28.4	11.13	1.1411	1332	3	100.0	60
23/09/26	2:00	25.5	25.8	25.4	100	25.5	1.3	W	4.83	3.6	NW	25.5	29.2	29.2	1004.5	10.40	98.4	0.000	0.299	27.2	61	19.0	28.2	10.95	1.1404	1332	3	100.0	60
23/09/26	3:00	25.2	25.6	25.1	100	25.2	0.4	WNW	1.61	1.8	WSW	25.2	28.4	28.4	1003.8	0.00	0.0	0.000	0.285	27.2	61	19.0	28.3	10.95	1.1393	1330	3	100.0	60
23/09/26	4:00	25.3	25.4	25.1	100	25.3	0.4	W	1.61	1.8	NNE	25.3	28.8	28.8	1003.5	0.00	0.0	0.000	0.292	27.2	62	19.3	28.4	11.13	1.1385	1336	3	100.0	60
23/09/26	5:00	25.3	25.4	25.2	100	25.3	0.4	SSW	1.61	1.3	SSW	25.3	28.7	28.7	1003.1	0.00	0.0	0.000	0.289	27.2	61	19.0	28.2	10.95	1.1388	1331	3	100.0	60
23/09/26	6:00	25.2	25.3	25.1	100	25.2	0.0	---	0.00	0.0	---	25.2	28.5	28.5	1003.7	0.00	0.0	0.000	0.287	27.2	61	19.0	28.2	10.95	1.1394	1334	3	100.0	60
23/09/26	7:00	25.4	25.6	25.2	100	25.4	0.0	W	0.00	0.9	W	25.4	28.9	28.9	1003.7	0.00	0.0	0.000	0.294	27.2	62	19.3	28.4	11.13	1.1387	1326	3	100.0	60
23/09/26	8:00	25.9	26.0	25.4	100	25.9	0.0	---	0.00	0.0	---	25.9	30.2	30.2	1004.4	0.00	0.0	0.000	0.317	27.3	63	19.7	28.7	11.33	1.1386	1327	3	100.0	60
23/09/26	9:00	27.3	27.3	25.9	97	26.8	1.3	NNW	4.83	4.5	NNW	27.3	33.7	33.7	1004.8	0.00	0.0	0.000	0.375	27.3	60	18.9	28.3	10.75	1.1403	1331	3	100.0	60
23/09/26	10:00	28.8	28.8	27.3	92	27.3	0.9	SE	3.22	3.6	N	28.8	37.1	37.1	1005.5	0.00	0.0	0.000	0.435	27.2	56	17.7	27.8	10.05	1.1433	1330	3	100.0	60
23/09/26	11:00	30.4	30.4	28.7	86	27.8	3.6	NE	12.87	8.5	NE	30.4	41.1	41.0	1005.4	0.00	0.0	0.000	0.505	27.2	55	17.3	27.7	9.85	1.1439	1327	3	100.0	60
23/09/26	12:00	29.5	30.6	29.1	88	27.3	2.7	NE	9.66	6.7	ENE	29.5	38.4	38.4	1005.2	0.00	0.0	0.000	0.465	27.6	58	18.6	28.6	10.35	1.1401	1331	3	100.0	60
23/09/26	13:00	29.0	30.0	28.8	92	27.6	2.2	NE	8.05	5.4	NE	29.0	37.8	37.8	1004.7	0.40	1.6	0.000	0.444	27.6	57	18.3	28.4	10.18	1.1400	1333	3	100.0	60
23/09/26	14:00	29.9	30.0	29.0	85	27.1	2.2	NE	8.05	4.5	NNE	29.9	39.1	39.1	1003.4	0.00	0.0	0.000	0.484	27.6	56	18.0	28.3	10.05	1.1392	1330	3	100.0	60
23/09/26	15:00	30.9	30.9	29.9	82	27.5	1.3	ENE	4.83	3.6	ENE	30.9	41.2	41.2	1002.4	0.00	0.0	0.000	0.523	27.6	55	17.8	28.3	9.85	1.1381	1330	3	100.0	60
23/09/26	16:00	32.0	32.1	30.8	78	27.7	0.9	ESE	3.22	4.0	ENE	32.0	43.5	43.5	1001.6	0.00	0.0	0.000	0.569	27.4	58	18.4	28.3	10.35	1.1368	1331	3	100.0	60
23/09/26	17:00	29.2	32.1	29.2	85	26.4	1.8	NE	6.44	8.5	E	29.2	36.8	36.8	1001.6	0.00	0.0	0.000	0.454	27.5	54	17.4	28.1	9.75	1.1382	1334	3	100.0	60
23/09/26	18:00	27.6	29.2	26.8	92	26.1	2.2	SE	8.05	8.5	E	27.6	33.3	33.3	1002.0	0.00	0.0	0.000	0.384	27.5	61	19.3	28.7	10.95	1.1357	1332	3	100.0	60
23/09/26	19:00	27.8	28.7	27.6	96	27.1	0.9	ESE	3.22	2.2	ENE	27.8	34.8	34.8	1002.6	0.00	0.0	0.000	0.394	27.4	61	19.3	28.6	10.95	1.1368	1331	3	100.0	60
23/09/26	20:00	28.0	28.0	27.4	94	26.9	0.4	SSW	1.61	2.2	S	28.0	35.1	35.1	1003.3	0.00	0.0	0.000	0.403	27.4	62	19.5	28.7	11.12	1.1374	1336	3	100.0	60
23/09/26	21:00	27.0	28.2	26.9	97	26.5	0.0	S	0.00	1.3	SSE	27.0	32.7	32.7	1004.4	0.00	0.0	0.000	0.361	27.3	62	19.4	28.6	11.13	1.1389	1334	3	100.0	60
23/09/26	22:00	27.3	27.3	26.9	98	27.0	0.0	SSE	0.00	1.8	SSW	27.3	33.8	33.8	1004.9	0.00	0.0	0.000	0.375	27.3	63	19.7	28.7	11.33	1.1391	1327	3	100.0	60
23/09/26	23:00	26.9	27.3	26.7	100	26.9	0.4	SSE	1.61	1.8	SSE	26.9	32.9	32.9	1005.1	0.00	0.0	0.000	0.356	27.4	63	19.8	28.8	11.32	1.1388	1333	3	100.0	60
24/09/26	00:00	26.8	27.2	26.8	99	26.7	0.0	WNW	0.00	0.9	WNW	26.8	32.6	32.6	1005.2	0.00	0.0	0.000	0.354	27.3	59	18.6	28.3	10.55	1.1411	1336	3	100.0	60
24/09/26	1:00	26.7	26.9	26.4	97	26.2	0.9	NW	3.22	1.8	NNE	26.7	31.7	31.7	1004.7	0.00	0.0	0.000	0.347	27.3	61	19.1	28.4	10.95	1.1400	1329	3	100.0	60
24/09/26	2:00	27.1	27.4	26.7	95	26.2	0.4	NE	1.61	3.6	N	27.1	32.5	32.5	1003.7	0.00	0.0	0.000	0.363	27.3	60	18.8	28.2	10.75	1.1393	1334	3	100.0	60
24/09/26	3:00	25.3	27.2	25.2	99	25.1	2.2	WNW	8.05	5.8	W	25.3	28.5	28.5	1002.9	0.80	3.0	0.000	0.289	27.5	66	20.6	29.3	11.92	1.1346	1322	3	100.0	60
24/09/26	4:00	24.1	25.3	24.1	98	23.8	1.8	WNW	6.44	5.8	NE	24.1	26.2	26.2	1003.3	13.40	82.2	0.000	0.241	27.3	62	19.4	28.6	11.13	1.1377	1332	3	100.0	60
24/09/26	5:00	23.3	24.1	23.2	100	23.3	1.3	NNW	4.83	7.2	N	23.3	25.0	25.0	1003.1	12.40	92.2	0.000	0.206	27.2	62	19.3	28.4	11.13	1.1380	1330	3	100.0	60
24/09/26	6:00	23.6	23.6	23.3	100	23.6	2.7	NE	9.66	5.8	ENE	23.6	25.4	25.4	1003.5	3.40	7.0	0.000	0.218	27.1	63	19.4	28.2	11.34	1.1390	1325	3	100.0	60
24/09/26	7:00	23.8	23.8	23.6	100	23.8	0.9	NNW	3.22	4.9	NE	23.8	25.8	25.8	1003.6	2.20	7.0	0.000	0.227	27.0	63	19.4	28.2	11.34	1.1394	1318	3	100.0	60
24/09/26	8:00	23.7	23.8	23.6	100	23.7	0.4	WNW	1.61	1.8	WNW	23.7	25.7	25.7	1004.9	0.60	0.0	0.000	0.225	27.1	64	19.7	28.4	11.53	1.1399	1327	3	100.0	60
24/09/26	9:00	24.1	24.1	23.7	100	24.1	0.9	NW	3.22	2.2	NW	24.1	26.2	26.2	1005.4	0.00	0.0	0.000	0.238	27.1	62	19.1	28.1	11.14	1.1416	1331	3	100.0	60
24/09/26	10:00	25.6	25.6	24.0	98	25.3	0.4	NE	1.61	2.7	NE	25.6	29.2	29.2	1005.8	0.00	0.0	0.000	0.303	27.1	61	18.9	28.0	10.95	1.1424	1331	3	100.0	60
24/09/26	11:00	26.8	27.1	25.6	92	25.4	0.9	NNW	3.22	3.1	NNE	26.8	31.2	31.2	1006.1	0.00	0.0	0.000	0.352	27.2	60	18.8	28.2	10.75	1.1424	1316	3	100.0	60
24/09/26	12:00	25.8	26.8	25.8	95	24.9	1.3	NNW	4.83	4.9	NNW	25.8	29.2	29.2	1005.7	0.60	1.0	0.000	0.310	27.2	61	19.0	28.2	10.95	1.1418	1332	3	100.0	60
24/09/26	13:00	26.7	26.7	25.8	95	25.9	0.4	NW	1.61	2.2	NNE	26.7	31.6	31.6	1004.9	0.20	0.8	0.000	0.350	27.3	61	19.1	28.4	10.95	1.1399	1330	3	100.0	60
24/09/26	14:00	27.6	27.6	26.7	91	26.0	0.9	WNW	3.22	3.6	NW	27.6	33.1	33.1	1003.6	0.00	0.0	0.000	0.384	27.4	62	19.5	28.7	11.12	1.1378	1268	3	97.4	60
24/09/26	15:00	27.8	27.8	27.5	92	26.4	1.8	NW	6.44	3.6	NNW	27.8	33.9	33.9	1002.4	0.00	0.0	0.000	0.394	27.5	62	19.6	28.8	11.12	1.1358	1190	3	91.4	60
24/09/26	16:00	27.9	28.2	27.8	91	26.3	1.8	NW	6.44	4.0	N	27.9	34.2	34.2	1001.4	0.00	0.0	0.000	0.400	27.6	61	19.4	28.8	10.95	1.1348	1328	3	100.0	60
24/09/26	17:00	27.6	28.0	27.6	92	26.1	1.8	WNW	6.44	3.6	NW	27.6	33.3	33.3	1001.5	0.00	0.0	0.000	0.384	27.6	62	19.6	28.9	11.12	1.1345	1330	3	100.0	60
24/09/26	18:00	27.4	27.6	27.3	93	26.2	1.8	NW	6.44	3.6	NW	27.4	33.0	33.0	1002.0	0.00	0.0	0.000	0.377	27.6	64	20.2	29.3	11.52	1.1339	1329	3	100.0	60
24/09/26	19:00	27.2	27.4	27.1	94	26.1	0.9	WNW	3.22	2.7	WNW	27.2	32.6	32.6	1002.3	0.00	0.0	0.000	0.368	27.6	63	19.9	29.1	11.32	1.1349	1331	3	100.0	60
24/09/26	20:00	27.2	27.2	26.9	95	26.3	0.4	NNW	1.61	1.3	NNW	27.2	32.8	32.8	1002.6	0.00	0.0	0.000	0.368	27.4	62	19.5	28.7	11.12	1.1363	1333	3	100.0	60
24/09/26	21:00	26.6	27.2	26.6	95	25.7	0.9	NW	3.22	2.2	NW	26.6	31.1	31.1	1003.4	0.00	0.0	0.000	0.343	27.4	62	19.5	28.7	11.12	1.1375	1324	3	100.0	60
24/09/26	22:00	26.6	27.1	26.6	93	25.4	1.3	NW	4.83	3.6	WNW	26.6	30.9	30.9	1004.9	0.00	0.0	0.000	0.345	27.4	63	19.7	28.8	11.32	1.1388	1331	3	100.0	60
24/09/26	23:00	25.1	26.6	25.1	98	24.8	2.7	NW	9.66	8.0	NW	25.1	28.1	28.1	1004.9	0.20	0.0	0.000	0.282	27.4	63	19.7	28.8	11.32	1.1388	1333	3	100.0	60
25/09/26	00:00	24.8	25.2	24.8	100	24.8	4.0	NW	14.48	8.0	NW	24.2	27.7	27.0	1004.9	1.80	16.2	0.000	0.271	27.5	63	19.8	28.9	11.32	1.1383	1328	3	100.0	60
25/09/26	1:00	24.8	24.8	24.8	100	24.8	1.8	NW	6.44	5.8	NW	24.8	27.6	27.6	1004.2	2.80	32.8	0.000	0.269	27.2	61	19.0	28.2	10.95	1.1401	1334	3	100.0	60
25/09/26	2:00	24.5	24.8	24.5	100	24.5	0.9	NW	3.22	4.0	NW	24.5	27.0	27.0	1003.2	3.20	33.0	0.000	0.257	27.1	61	18.9	28.0	10.95	1.1394	1328	3	100.0	60
25/09/26	3:00	24.3	24.6	24.3	100	24.3	1.3	NNW	4.83	4.5	NW	24.3	26.7	26.7	1002.2	6.40	9.4	0.000	0.250	27.2	63	19.6	28.5	11.33	1.1366	1328	3	100.0	60
25/09/26	4:00	24.6	24.7	24.3	100	24.6	4.0	WNW	14.48	9.8	WNW	23.8	27.1	26.4	1001.7	3.00	4.8	0.000	0.259	27.3	65	20.2	28.9	11.73	1.1345	1332	3	100.0	60
25/09/26	5:00	24.9	24.9	24.4	100	24.9	4.9	WNW	17.70	9.8	WNW	23.6	27.8	26.5	1001.6	0.80	2.6	0.000	0.273	27.4	67	20.8	29.4	12.12	1.1330	1335	3	100.0	60
25/09/26	6:00	25.1	25.1	24.9	100	25.1	4.5	WNW	16.09	8.9	NW	24.0	28.1	27.1	1001.9	2.00	3.2	0.000	0.280	27.4	65	20.2	29.0	11.72	1.1345	1327	3	100.0	60
25/09/26	7:00	25.0	25.2	25.0	100	25.0	4.0	WNW	14.48	7.6	W	24.3	28.0	27.3	1002.0	1.40	5.2	0.000	0.278	27.4	66	20.5	29.2	11.92	1.1339	1332	3	100.0	60
25/09/26	8:00	24.6	25.1	24.5	100	24.6	6.7	WNW	24.14	13.0	NW	22.6	27.1	25.1	1002.5	8.60	61.6	0.000	0.259	27.6	66	20.6	29.4	11.92	1.1339	1331	3	100.0	60
25/09/26	9:00	24.6	24.7	24.4	100	24.6	5.4	WNW	19.31	12.1	WNW	23.1	27.2	25.7	1003.4	6.60	24.8	0.000	0.262	27.6	68	21.1	29.7	12.32	1.1340	1330	3	100.0	60
25/09/26	10:00	24.6	24.8	24.4	100	24.6	6.3	WNW	22.53	14.3	WNW	22.7	27.1	25.2	1004.3	12.40	30.6	0.000	0.259	27.4	66	20.5	29.2	11.92	1.1365	1326	3	100.0	60
25/09/26	11:00	24.4	24.6	24.1	100	24.4	6.3	WNW	22.53	14.3	WNW	22.6	26.9	25.0	1004.6	13.80	28.4	0.000	0.255	27.5	67	20.8	29.5	12.12	1.1362	1329	3	100.0	60
